매장명,시도명,구군명,시도코드,구군코드,주소,전화번호,위도,매장코드,관리코드,오픈일자,테마매장여부
송파마천사거리DT,서울,송파구,01,0114,서울특별시 송파구 마천동 43-1,1522-3232,37.499829,0,1694,20200825,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T56@T57@T65@T69@P90@T09
목동파리공원,서울,양천구,01,0115,서울특별시 양천구 목동 907-18,1522-3232,37.535336,0,1556,20191017,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T56@T57@T65@T69@T71@P90
등촌역,서울,양천구,01,0115,서울특별시 양천구 목동 602-2,1522-3232,37.548884,0,1420,20181012,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T56@T57@T65@T69@P80@P90
목동행복한,서울,양천구,01,0115,서울특별시 양천구 목동 917-6 행복한세상,1522-3232,37.52972767740793,0,1408,20180828,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T56@T57@T65@T69@T71@P90@T09
신정DT,서울,양천구,01,0115,서울특별시 양천구 신정동 981-15,1522-3232,37.521993,0,1315,20171222,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@@@T36@T43@T56@T57@T65@T69@T71@P90@T09
목동역,서울,양천구,01,0115,서울특별시 양천구 신정동 900-10,1522-3232,37.526684,0,1254,20170816,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@T56@T57@T64@T65@T69@T71@P70@P80@T09
목동오목로,서울,양천구,01,0115,서울특별시 양천구 목동 406-4 현대프라자,1522-3232,37.525923,0,1113,20160922,T05@T08@T16@T17@T20@T21@T30@@@T36@@T43@@T56@T57@T65@T69@T71@P80
목동8단지,서울,양천구,01,0115,서울특별시 양천구 신정동 319-23 토피아빌딩,1522-3232,37.520518,0,1151,20161221,Z9999@T05@T08@T16@T17@T20@T21@T22@T30@T36@@@@T43@T56@T57@T65@T69@T71@P90
오목교역,서울,양천구,01,0115,서울특별시 양천구 목동 404-13,1522-3232,37.523855929257174,0,957,20150729,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@T56@T57@T65@T69@T71@P80@T09
신월IC DT,서울,양천구,01,0115,서울특별시 양천구 신월동 205-49,1522-3232,37.529502437956104,0,953,20150723,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@@T43@T56@T57@T65@T69@T71@T09
목동7단지,서울,양천구,01,0115,서울특별시 양천구 목동 923 세신비젼프라자,1522-3232,37.528012,0,862,20141128,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@T51@T56@T57@T65@T69@T71@P90@T09
목동5단지,서울,양천구,01,0115,서울특별시 양천구 목동 908-34 부영그린타운3차 1동 116호,1522-3232,37.5363856363692,0,625,20130610,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@T51@T56@T57@T65@T69@T71@P90@T09
목동,서울,양천구,01,0115,서울특별시 양천구 목동 907-4 우성에펠타운(우성에펠타운빌딩),1522-3232,37.53638383,0,249,20040723,T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@T51@T56@T57@T65@T69@T71@P90@T09
현대목동,서울,양천구,01,0115,서울특별시 양천구 목동 916 현대하이페리온 (현대백화점 목동점 지하2층),1522-3232,37.526627173612354,0,190,20020830,T05@T08@T16@T17@T20@T30@T34@@@T36@@T51@T56@T57@T65@T69@P40@P80@T09
목동SBS,서울,양천구,01,0115,"서울특별시 양천구 목동 920, 101호, 201호",1522-3232,37.52896162444895,0,2166,20230921,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T57@T64@T65@T69@P90@T09
목동트라팰리스,서울,양천구,01,0115,서울특별시 양천구 목동 962 목동트라팰리스,1522-3232,37.5255,0,1679,20200728,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T56@T57@T65@T69@P90@T09
신정네거리역 1번출구,서울,양천구,01,0115,"서울특별시 양천구 신정동 1182-11 103호, 104호",1522-3232,37.517709929242365,0,2558,20260430,T05@T08@T16@T17@T20@T21@T30@T34@T43@T56@T57@T65@T67@T71@P80
목동10단지,서울,양천구,01,0115,"서울특별시 양천구 신정동 324-7 대림아크로빌, 상가A동 101,101-1호",1522-3232,37.515425616177,0,1826,20210628,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T56@T57@T65@T69@T71@P90
신월동DT,서울,양천구,01,0115,서울특별시 양천구 신월동 52-14,1522-3232,37.5382923530559,0,1808,20210528,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T43@T56@T57@T65@T69@T71@P90
타임스퀘어R,서울,영등포구,01,0116,서울특별시 영등포구 영등포동4가 442 타임스퀘어,1522-3232,37.51809815438478,0,1551,20191030,Z9999@T03@T05@T08@T16@T17@T20@T26@T29@T30@T34@@@@T37@T39@T41@T42@T56@T57@T65@T69@P40@P60@P80@P90@T09
샛강역,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 55-2,1522-3232,37.51832551004046,0,1495,20190508,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T56@T57@T64@T65@T69@P80@P90@T09
영등포역,서울,영등포구,01,0116,서울특별시 영등포구 영등포동1가 143-3 영등포 J&amp;S,1522-3232,37.517020000646795,0,1462,20190124,Z9999@T05@T08@T16@T17@T20@@T30@T34@@@T36@@T43@T56@T57@T65@T69@T71@P40@P60@P80@P90
당산대로,서울,영등포구,01,0116,서울특별시 영등포구 당산동6가 217-2,1522-3232,37.533121,0,1390,20180626,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@@T56@T57@T65@T69@T71@P80@P90
여의도IFC몰(L1)R,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 23 서울 국제금융 센터 지하1층 178호,1522-3232,37.525386315990104,0,1350,20180320,Z9999@T03@T05@T08@T16@T17@T20@T26@T29@T30@T33@T34@@@T36@T37@T39@T41@T42@T56@T57@T64@T65@T69@P40@P80@T09
여의도KBS R,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 17-9,1522-3232,37.526596,0,1334,20180124,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@@@@T37@T39@T41@T42@T56@T57@T65@T69@P80@P90
국회대로,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 14 B&B타워,1522-3232,37.53026,0,1241,20170704,T05@T08@T16@T17@T20@T21@T30@@@T36@@T56@T57@T64@T65@T69@P80@P90
영등포KT,서울,영등포구,01,0116,서울특별시 영등포구 영등포동8가 35-1,1522-3232,37.526419,0,1147,20161215,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@@T56@T57@T65@T69@T71@@P90@T09
여의도공원R,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 12 C.C.M.M빌딩,1522-3232,37.529129532990446,0,1141,20161222,Z9999@T03@T05@T08@T16@T17@T20@T21@@T26@T29@T30@T34@T36@@@@T37@T39@T41@T42@T43@T56@T57@T64@T65@T69@T71@T09
국회의사당역,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 17-3 삼환까뮤빌딩,1522-3232,37.52805409993459,0,1124,20161020,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T56@T57@T64@T65@T69@T71@P80@P90
여의도역R,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 23-6   1층,1522-3232,37.523328,0,1037,20160217,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@@T34@@@@T37@T39@T41@T42@T56@T57@T64@T65@T69@P80@P90
선유동이레빌딩,서울,영등포구,01,0116,서울특별시 영등포구 양평동4가 2 이레빌딩,1522-3232,37.534277678053385,0,1045,20160324,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@T51@T56@T57@T64@T65@T69@T71@T75@P90@T09
동여의도,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 43-4 롯데캐슬 아이비(롯데캐슬IVY),1522-3232,37.52063015571123,0,892,20150130,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@T55@@T56@T57@T63@T64@T65@T69@T71@P90@T09
여의도ABL타워,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 45-21 알리안츠타워,1522-3232,37.518916067553775,0,852,20141114,T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90@T09
영등포신길,서울,영등포구,01,0116,"서울특별시 영등포구 신길동 252-9, 1,2층",1522-3232,37.504566,0,849,20141030,Z9999@T05@T08@T16@T17@T20@T30@T34@@@@T43@@T56@T57@T65@T69@T71@P90@T09
문래역,서울,영등포구,01,0116,서울특별시 영등포구 문래동3가 55-5 1~2층,1522-3232,37.517446,0,851,20141104,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@T51@T56@T57@T63@T64@T65@T69@T71@P80@P90@T09
당산,서울,영등포구,01,0116,서울특별시 영등포구 당산동6가 338-1,1522-3232,37.53510012434575,0,725,20140127,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@@@T56@T57@T64@T65@T69@T71@P80@P90
여의도한양증권,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 34-11 한양증권,1522-3232,37.522394620369006,0,723,20140124,T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T51@T56@T57@T64@T65@T69@P90
여의도일신,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 15-15 1층 1,1522-3232,37.52774993247095,0,701,20131212,T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90
하이테크시티,서울,영등포구,01,0116,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티,1522-3232,37.51445587278118,0,73,20070625,T05@T08@T16@T17@T20@T21@@T30@T34@T36@@@T43@T51@@@T57@T64@T65@T69@T71@P90@T09
여의도,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 23-9,1522-3232,37.524085774422,0,153,20001009,Z9999@T05@T08@T16@T17@T20@T21@@T30@T34@@@@T56@T57@T64@T65@T69@P80@P90
롯데캐슬여의도,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 36 롯데캐슬엠파이어 1층 104호,1522-3232,37.52025214,0,268,20050715,@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@@T57@T64@T65@T69@T71@P80@P90@T09
문래동,서울,영등포구,01,0116,서울특별시 영등포구 문래동3가 77-1번지 대창타운빌 1층,1522-3232,37.519602,0,323,20100617,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@@T56@T57@T64@T65@T69@T71@P90
여의도호성,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 44-22 호성빌딩1층,1522-3232,37.52047777728472,0,375,20110329,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T57@T64@T65@T69@T71@P80@P90
타임스퀘어B2,서울,영등포구,01,0116,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 단지 지하2층,1522-3232,37.517675204879275,0,414,20110704,Z9999@T05@T08@T16@T17@T20@T30@@T36@@T57@T64@T65@T69@P40@P80@T09
영등포본동,서울,영등포구,01,0116,"서울특별시 영등포구 영등포동3가 2-21, 2-28 우성타워",1522-3232,37.518713,0,329,20100722,Z9999@T05@T08@T16@T17@T20@@T30@T34@@T36@T43@T51@@T56@T57@T65@T69@T71@P90
타임스퀘어2F,서울,영등포구,01,0116,서울특별시 영등포구 영등포동4가 442 타임스퀘어,1522-3232,37.51760768533779,0,295,20090916,Z9999@T05@T08@@T17@T20@T30@T34@T36@@T56@T57@T65@T69@P40@P80@T09
여의도의사당,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 13-19 국민의힘,1522-3232,37.530023,0,342,20100915,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@T51@T56@T57@T64@T65@T69@T71@P90
여의도IFC(1F),서울,영등포구,01,0116,서울특별시 영등포구 여의도동 23 및 23-1 국제금융센터 TWO IFC 1층,1522-3232,37.525273,0,573,20121224,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T51@T56@T57@T63@T64@T65@T69@P40@P80@P90@T09
여의도교직원공제회,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 35-3 한국교직원공제회관,1522-3232,37.52191490479988,0,2282,20240619,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T51@T56@T57@T64@T65@T69@P80@P90
여의도원센티널,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 23-2 여의도 신한투자증권타워 1층,1522-3232,37.52505178939928,0,1874,20211013,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@@T56@T57@T63@T64@T65@T69@T71@P80@P90@T09
여의도한강공원,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 85-1 한강버스 여의도선착장 3층,1522-3232,37.528930002444795,0,2444,20250806,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T51@T56@T57@T63@@T64@T65@T68@T69
SSG.COM,서울,영등포구,01,0116,서울특별시 영등포구 영등포동4가 79 KB영등포타워,1522-3232,37.519509353638526,0,2542,20260330,T05@T08@T16@T17@T20@T21@T30@T34@T56@T57@T64@T65@T66
선유도역 1번출구,서울,영등포구,01,0116,서울특별시 영등포구 양평동5가 64-1,1522-3232,37.538333,0,1780,20210325,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T56@T57@T64@T65@T69@P80@P90
여의도IFC몰(L2)STREET,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 23 서울 국제금융 센터 IFC몰 L2 S15,1522-3232,37.52392601037006,0,2468,20250926,T05@T08@T16@T17@T20@T21@T27@@T34@T51@T56@T57@T64@T65@T66@T69@P40@P80
영등포시장역,서울,영등포구,01,0116,서울특별시 영등포구 영등포동7가 47-3 에즈파이낸스빌딩,1522-3232,37.52348590615082,0,1968,20220421,T02@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@@T57@T65@T69@T71@P80@P90
영등포구청역,서울,영등포구,01,0116,서울특별시 영등포구 당산동3가 393 외 2필지 1층,1522-3232,37.527967742744615,0,1770,20210305,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T56@T57@T64@T65@T69@P80@P90@T09
서울양평역,서울,영등포구,01,0116,서울특별시 영등포구 양평동1가 247 영등포 중흥 S-CLASS,1522-3232,37.523128,0,1851,20210819,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T51@T56@T57@T65@T69@P80@P90
영등포시장교차로,서울,영등포구,01,0116,서울특별시 영등포구 영등포동6가 1-14,1522-3232,37.5204239,0,1778,20210319,T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@T57@T65@T69@T71@P90
63 Sky Picnic,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 60 63한화생명빌딩,1522-3232,37.51988698321943,0,2581,20260604,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T51@T56@T57@T68@T69@T75@P40@T09
영등포구청역5호선,서울,영등포구,01,0116,서울특별시 영등포구 당산동3가 522-3,1522-3232,37.524600044877665,0,2557,20260430,T05@T08@T16@T17@T20@T21@T30@T34@T43@T56@T57@T65@T67@T69@T71@P80
더현대서울(B2)R,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 22 파크원,1522-3232,37.5258834618679,0,1762,20210224,T03@T05@T08@T16@T17@T20@T26@T29@T30@T34@T36@@@T37@T39@T41@T42@T56@T57@T64@T65@T69@P40@P80@P90
여의도브라이튼,서울,영등포구,01,0116,"서울특별시 영등포구 여의도동 525 브라이튼 여의도, 1층",1522-3232,37.5241006226166,0,2272,20240529,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T64@T65@T69@T71@P90
여의도TP타워,서울,영등포구,01,0116,서울특별시 영등포구 여의도동 27-2,1522-3232,37.52140431074032,0,2271,20240529,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T51@T56@T57@T64@T65@T68@T69@P80@P90@T09
보라매역,서울,영등포구,01,0116,"서울특별시 영등포구 신길동 508-2, 1층",1522-3232,37.50018761793066,0,2552,20260417,Z9999@T05@T08@T16@T17@T20@T30@T34@T43@T51@T56@T57@T65@T69@T71@P80@P90
당산역사거리,서울,영등포구,01,0116,서울특별시 영등포구 당산동5가 16-7,1522-3232,37.534146117725875,0,1714,20200929,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@@T56@T57@T65@T69@T71@P80@P90
신풍역,서울,영등포구,01,0116,서울특별시 영등포구 신길동 424-3,1522-3232,37.5003469620528,0,2175,20230830,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@T56@T57@T57@T65@T69@T71@P80@P90
불광역,서울,은평구,01,0117,서울특별시 은평구 대조동 15-9 WB은평타워,1522-3232,37.609382,0,1508,20190613,Z9999@T05@T08@T16@T17@T20@T30@T43@T56@T57@T64@T65@T69@T71@P80@P90@T09
구파발사거리,서울,은평구,01,0117,서울특별시 은평구 진관3로 21 은평엘크루 101동 105-108호,1522-3232,37.639617,0,1336,20180202,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
연신내역사거리,서울,은평구,01,0117,서울특별시 은평구 불광동 308-1 범서빌딩,1522-3232,37.618773940257306,0,1304,20171204,Z9999@T05@T08@T16@@T17@T20@T30@@@@T57@T65@T69@P80@P90@T09
연신내,서울,은평구,01,0117,서울특별시 은평구 갈현동 395-6,1522-3232,37.6202305,0,1179,20170228,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T57@T65@T69@T71@P80@P90
구파발역,서울,은평구,01,0117,서울특별시 은평구 진관동 100-6,1522-3232,37.63446,0,951,20150723,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T56@T57@T64@T65@T69@T75@P80@P90@T09
은평구청입구,서울,은평구,01,0117,서울특별시 은평구 응암동 96-1 외 3필지 (은평로 170),1522-3232,37.601042,0,775,20140515,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T51@T56@T57@T64@T65@T69@T71@P90@T09
은평이마트,서울,은평구,01,0117,서울특별시 은평구 응암동 90-1,1522-3232,37.60037923,0,235,20051011,Z9999@T08@T16@T17@T20@T30@T34@T43@T51@@T57@T65@T69@T71@P40@P90@T09
구산역,서울,은평구,01,0117,서울특별시 은평구 대조동 224-14외 2필지,1522-3232,37.611745,0,529,20120629,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T56@T57@T64@T65@T69@T71@P80@P90
불광역8번출구,서울,은평구,01,0117,서울특별시 은평구 불광동 267,1522-3232,37.61199,0,2208,20231110,T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T57@T65@T69@T71@P80@P90
응암역2번출구,서울,은평구,01,0117,"서울특별시 은평구 역촌동 85-1, 102호",1522-3232,37.6006318,0,2389,20250328,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T63@T65@T69@T71@P80
수색,서울,은평구,01,0117,서울특별시 은평구 수색동 30-2,1522-3232,37.58006406944348,0,1963,20220420,T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@@T56@T57@T65@T69@T71@P90
새절역,서울,은평구,01,0117,서울특별시 은평구 신사동 338-4,1522-3232,37.5894266730207,0,2088,20230215,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T57@T64@T65@T69@T71@T09
더북한산,서울,은평구,01,0117,서울특별시 은평구 진관동 277-11,1522-3232,37.6554576593266,0,2087,20230215,T05@T08@T16@T17@T20@T21@T30@T34@T36@T47@T51@T56@T57@T65@T69@T72@P90@T09
녹번역,서울,은평구,01,0117,서울특별시 은평구 녹번동 19-121 은평 미드스퀘어,1522-3232,37.603307621312325,0,2042,20221006,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T64@T65@T69@T71@P80@P90@T09
진관DT,서울,은평구,01,0117,서울특별시 은평구 진관동 2-8 스타벅스진관DT,1522-3232,37.6501787,0,1956,20220405,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T57@T65@T69@T71@P90@T09
연신내역5번출구,서울,은평구,01,0117,서울특별시 은평구 대조동 198-4 유니온빌딩,1522-3232,37.6181353632704,0,2388,20250321,T05@T08@T16@T17@T20@T21@T30@T34@T43@@T56@T57@@T65@T67@T69@T71@P80@P90
연합뉴스,서울,종로구,01,0118,서울특별시 종로구 수송동 110 연합뉴스빌딩,1522-3232,37.57462713751161,0,1472,20190227,T05@T16@T17@T20@T21@T30@@@T36@@T43@@T56@T57@T65@T69@T71@T09
혜화역,서울,종로구,01,0118,서울특별시 종로구 동숭동 1-31 동덕빌딩 1~2층,1522-3232,37.5824779,0,1429,20181106,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T56@T57@T64@T65@T69@P80@P90
경희궁로,서울,종로구,01,0118,서울특별시 종로구 당주동 128-27 동원빌딩,1522-3232,37.571759,0,1528,20190808,T05@T08@T16@T17@T20@T21@T30@T34@@@T36@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
강북삼성병원,서울,종로구,01,0118,서울특별시 종로구 평동 108-1외 19필지 강북삼성병원 C동 미래의학관 5층,1522-3232,37.568377,0,1622,20200319,T05@T08@T16@T17@T20@T21@T30@T34@T36@T57@T64@T65@T69@P70
종로평창동,서울,종로구,01,0118,서울특별시 종로구 평창동 182-11 나라빌딩,1522-3232,37.60614770769474,0,1427,20181031,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@@T43@@T56@T57@T64@T65@T69@T71@P90
광화문우체국,서울,종로구,01,0118,서울특별시 종로구 서린동 154-1 광화문우체국,1522-3232,37.57000686119245,0,1359,20180410,T05@T08@T16@T17@T20@T21@T30@@@T36@@T43@@T56@T57@T64@T65@T69@T71@P90
종로R,서울,종로구,01,0118,서울특별시 종로구 종로2가 6 종로타워,1522-3232,37.57079158478462,0,1305,20171220,Z9999@T03@T05@T08@T12@T16@T17@T20@@T26@T27@T29@T30@@@T36@@T37@@T39@T41@T42@T56@T57@T64@@T69@P40@P80@P90@T09
독립문역,서울,종로구,01,0118,서울특별시 종로구 교북동 126 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호,1522-3232,37.571432,0,1320,20180109,Z9999@T05@T08@T12@T16@T17@T20@T21@T30@T36@@@@T56@T57@T64@T65@T69@P40
정부서울청사R,서울,종로구,01,0118,서울특별시 종로구 적선동 156 광화문플래티넘,1522-3232,37.574621312530724,0,1333,20180122,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@@T34@T36@@@@T37@T39@T41@T42@T43@@T56@T57@T64@T65@T69@T71@P80@P90
북촌로,서울,종로구,01,0118,서울특별시 종로구 계동 101-14 1~3층,1522-3232,37.579419015932245,0,843,20141021,T05@T08@T16@T17@T20@T21@T30@T34@@@T36@@T43@T51@@T56@T57@T65@T69@T71@P90
종로수송,서울,종로구,01,0118,서울특별시 종로구 청진동 19 1~3층,1522-3232,37.57165162614545,0,836,20140929,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T56@T57@T64@T65@T69@P80
새문안로,서울,종로구,01,0118,서울특별시 종로구 신문로1가 163 광화문오피시아빌딩(광화문오피시아),1522-3232,37.569914,0,804,20140630,T05@T08@T16@T17@T20@T21@@T30@T34@@@T36@@T43@@T56@T57@T64@T65@T69@T71@P60@P80
삼청동,서울,종로구,01,0118,서울특별시 종로구 삼청동 112,1522-3232,37.58541226323984,0,788,20140612,T05@T08@T16@T17@T20@T30@@@T36@@T43@@T56@T57@T65@T69@T71
적선,서울,종로구,01,0118,"서울특별시 종로구 적선동 66, 노스게이트빌딩 1층",1522-3232,37.57527012561527,0,189,20020915,Z9999@T05@T08@T12@T16@T17@T20@T21@T30@T34@@T36@@@T56@T57@T64@T65@T69@P80@P90@T09
